HIOS Issuer ID,Service Area ID,Service Area Name,State,County Name,Partial County,Service Area Zip Code (s) ,Partial County Justification,Market
29418,TXS001,Superior Health Plan 1,No,COLLIN,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,COLLINGSWORTH,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,COLORADO,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,COMAL,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,COMANCHE,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,CONCHO,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,COOKE,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,DALLAM,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,DALLAS,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,DEAF SMITH,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,DELTA,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,DENTON,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,DE WITT,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,DONLEY,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,ECTOR,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,EDWARDS,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,ELLIS,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,EL PASO,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,FALLS,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,FANNIN,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,FAYETTE,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,FISHER,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,FORT BEND,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,FREESTONE,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,FRIO,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,GALVESTON,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,GILLESPIE,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,GOLIAD,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,GONZALES,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,GRAY,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,GRAYSON,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,GREGG,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,GRIMES,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,GUADALUPE,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,HAMILTON,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,HARDIN,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,HARRIS,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,HARTLEY,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,HAYS,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,HENDERSON,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,HIDALGO,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,HILL,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,HOOD,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,HOUSTON,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,HUNT,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,IRION,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,JACK,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,JACKSON,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,JEFFERSON,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,JOHNSON,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,KENDALL,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,KERR,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,KIMBLE,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,KINNEY,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,LAMPASAS,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,LAVACA,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,LEE,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,LEON,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,LIBERTY,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,LIMESTONE,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,LLANO,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,MCCULLOCH,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,MCLENNAN,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,MADISON,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,MASON,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,MATAGORDA,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,MAVERICK,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,MEDINA,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,MENARD,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,MILAM,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,MILLS,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,MITCHELL,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,MONTAGUE,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,MONTGOMERY,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,NACOGDOCHES,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,NAVARRO,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,NUECES,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,OLDHAM,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,ORANGE,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,PALO PINTO,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,PANOLA,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,PARKER,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,PARMER,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,POTTER,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,RAINS,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,RANDALL,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,REAL,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,REFUGIO,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,ROBERTSON,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,ROCKWALL,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,RUNNELS,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,RUSK,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,SAN JACINTO,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,SAN SABA,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,SCHLEICHER,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,SCURRY,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,SHERMAN,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,SMITH,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,SOMERVELL,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,STARR,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,STERLING,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,STONEWALL,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,SUTTON,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,TARRANT,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,TOM GREEN,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,TRAVIS,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,TRINITY,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,TYLER,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,VAL VERDE,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,VAN ZANDT,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,VICTORIA,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,WALKER,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,WALLER,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,WEBB,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,WHARTON,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,WHEELER,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,WILLACY,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,WILLIAMSON,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,WISE,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,WOOD,No,,,Individual
29418,TXS001,Superior Health Plan 1,No,ZAPATA,No,,,Individual
33602,TXS091,Blue Advantage HMO,No,PRESIDIO,No,,,Small Group
33602,TXS101,Blue Advantage HMO,No,GALVESTON,No,,,Small Group
33602,TXS101,Blue Advantage HMO,No,HARRIS,No,,,Small Group
33602,TXS111,Blue Advantage HMO,No,BELL,No,,,Small Group
33602,TXS111,Blue Advantage HMO,No,CORYELL,No,,,Small Group
33602,TXS111,Blue Advantage HMO,No,HAMILTON,No,,,Small Group
33602,TXS111,Blue Advantage HMO,No,LAMPASAS,No,,,Small Group
33602,TXS111,Blue Advantage HMO,No,MILLS,No,,,Small Group
33602,TXS111,Blue Advantage HMO,No,SAN SABA,No,,,Small Group
33602,TXS121,Blue Advantage HMO,No,DUVAL,No,,,Small Group
33602,TXS121,Blue Advantage HMO,No,JIM HOGG,No,,,Small Group
33602,TXS121,Blue Advantage HMO,No,MCMULLEN,No,,,Small Group
33602,TXS121,Blue Advantage HMO,No,WEBB,No,,,Small Group
33602,TXS121,Blue Advantage HMO,No,ZAPATA,No,,,Small Group
33602,TXS131,Blue Advantage HMO,No,GREGG,No,,,Small Group
33602,TXS131,Blue Advantage HMO,No,HARRISON,No,,,Small Group
33602,TXS131,Blue Advantage HMO,No,MARION,No,,,Small Group
33602,TXS131,Blue Advantage HMO,No,PANOLA,No,,,Small Group
33602,TXS131,Blue Advantage HMO,No,RUSK,No,,,Small Group
33602,TXS131,Blue Advantage HMO,No,UPSHUR,No,,,Small Group
33602,TXS141,Blue Advantage HMO,No,BAILEY,No,,,Small Group
33602,TXS141,Blue Advantage HMO,No,COCHRAN,No,,,Small Group
33602,TXS141,Blue Advantage HMO,No,CROSBY,No,,,Small Group
33602,TXS141,Blue Advantage HMO,No,DICKENS,No,,,Small Group
33602,TXS141,Blue Advantage HMO,No,FLOYD,No,,,Small Group
33602,TXS141,Blue Advantage HMO,No,GARZA,No,,,Small Group
33602,TXS141,Blue Advantage HMO,No,HALE,No,,,Small Group
33602,TXS141,Blue Advantage HMO,No,HOCKLEY,No,,,Small Group
33602,TXS141,Blue Advantage HMO,No,KING,No,,,Small Group
33602,TXS141,Blue Advantage HMO,No,LAMB,No,,,Small Group
33602,TXS141,Blue Advantage HMO,No,LUBBOCK,No,,,Small Group
33602,TXS141,Blue Advantage HMO,No,LYNN,No,,,Small Group
33602,TXS141,Blue Advantage HMO,No,MOTLEY,No,,,Small Group
33602,TXS141,Blue Advantage HMO,No,TERRY,No,,,Small Group
33602,TXS141,Blue Advantage HMO,No,YOAKUM,No,,,Small Group
33602,TXS151,Blue Advantage HMO,No,BROOKS,No,,,Small Group
33602,TXS151,Blue Advantage HMO,No,HIDALGO,No,,,Small Group
33602,TXS011,Blue Advantage HMO,No,BROWN,No,,,Individual
33602,TXS011,Blue Advantage HMO,No,CALLAHAN,No,,,Individual
33602,TXS011,Blue Advantage HMO,No,COLEMAN,No,,,Individual
33602,TXS011,Blue Advantage HMO,No,COMANCHE,No,,,Individual
33602,TXS011,Blue Advantage HMO,No,EASTLAND,No,,,Individual
33602,TXS011,Blue Advantage HMO,No,FISHER,No,,,Individual
33602,TXS011,Blue Advantage HMO,No,HASKELL,No,,,Individual
33602,TXS011,Blue Advantage HMO,No,JONES,No,,,Individual
33602,TXS011,Blue Advantage HMO,No,KENT,No,,,Individual
33602,TXS011,Blue Advantage HMO,No,MITCHELL,No,,,Individual
33602,TXS011,Blue Advantage HMO,No,NOLAN,No,,,Individual
33602,TXS011,Blue Advantage HMO,No,RUNNELS,No,,,Individual
33602,TXS011,Blue Advantage HMO,No,SCURRY,No,,,Individual
33602,TXS011,Blue Advantage HMO,No,SHACKELFORD,No,,,Individual
33602,TXS011,Blue Advantage HMO,No,STEPHENS,No,,,Individual
33602,TXS011,Blue Advantage HMO,No,STONEWALL,No,,,Individual
33602,TXS011,Blue Advantage HMO,No,TAYLOR,No,,,Individual
33602,TXS011,Blue Advantage HMO,No,THROCKMORTON,No,,,Individual
33602,TXS021,Blue Advantage HMO,No,ARMSTRONG,No,,,Individual
33602,TXS021,Blue Advantage HMO,No,BRISCOE,No,,,Individual
33602,TXS021,Blue Advantage HMO,No,CARSON,No,,,Individual
33602,TXS021,Blue Advantage HMO,No,CASTRO,No,,,Individual
33602,TXS021,Blue Advantage HMO,No,CHILDRESS,No,,,Individual
33602,TXS021,Blue Advantage HMO,No,COLLINGSWORTH,No,,,Individual
33602,TXS021,Blue Advantage HMO,No,DALLAM,No,,,Individual
33602,TXS021,Blue Advantage HMO,No,DEAF SMITH,No,,,Individual
33602,TXS021,Blue Advantage HMO,No,DONLEY,No,,,Individual
33602,TXS021,Blue Advantage HMO,No,GRAY,No,,,Individual
33602,TXS021,Blue Advantage HMO,No,HALL,No,,,Individual
33602,TXS021,Blue Advantage HMO,No,HANSFORD,No,,,Individual
33602,TXS021,Blue Advantage HMO,No,HARTLEY,No,,,Individual
33602,TXS021,Blue Advantage HMO,No,HEMPHILL,No,,,Individual
33602,TXS021,Blue Advantage HMO,No,HUTCHINSON,No,,,Individual
33602,TXS021,Blue Advantage HMO,No,LIPSCOMB,No,,,Individual
33602,TXS021,Blue Advantage HMO,No,MOORE,No,,,Individual
33602,TXS021,Blue Advantage HMO,No,OCHILTREE,No,,,Individual
33602,TXS021,Blue Advantage HMO,No,OLDHAM,No,,,Individual
33602,TXS021,Blue Advantage HMO,No,PARMER,No,,,Individual
33602,TXS021,Blue Advantage HMO,No,POTTER,No,,,Individual
33602,TXS021,Blue Advantage HMO,No,RANDALL,No,,,Individual
33602,TXS021,Blue Advantage HMO,No,ROBERTS,No,,,Individual
33602,TXS021,Blue Advantage HMO,No,SHERMAN,No,,,Individual
33602,TXS021,Blue Advantage HMO,No,SWISHER,No,,,Individual
33602,TXS151,Blue Advantage HMO,No,STARR,No,,,Small Group
33602,TXS161,Blue Advantage HMO,No,ANDREWS,No,,,Small Group
33602,TXS161,Blue Advantage HMO,No,BORDEN,No,,,Small Group
33602,TXS161,Blue Advantage HMO,No,CRANE,No,,,Small Group
33602,TXS161,Blue Advantage HMO,No,DAWSON,No,,,Small Group
33602,TXS161,Blue Advantage HMO,No,ECTOR,No,,,Small Group
33602,TXS161,Blue Advantage HMO,No,GAINES,No,,,Small Group
33602,TXS161,Blue Advantage HMO,No,GLASSCOCK,No,,,Small Group
33602,TXS021,Blue Advantage HMO,No,WHEELER,No,,,Individual
33602,TXS031,Blue Advantage HMO,No,BASTROP,No,,,Individual
33602,TXS031,Blue Advantage HMO,No,BLANCO,No,,,Individual
33602,TXS031,Blue Advantage HMO,No,BURNET,No,,,Individual
33602,TXS031,Blue Advantage HMO,No,CALDWELL,No,,,Individual
33602,TXS031,Blue Advantage HMO,No,FAYETTE,No,,,Individual
33602,TXS031,Blue Advantage HMO,No,HAYS,No,,,Individual
33602,TXS031,Blue Advantage HMO,No,LEE,No,,,Individual
33602,TXS031,Blue Advantage HMO,No,LLANO,No,,,Individual
33602,TXS031,Blue Advantage HMO,No,TRAVIS,No,,,Individual
33602,TXS031,Blue Advantage HMO,No,WILLIAMSON,No,,,Individual
33602,TXS038,MyBlue Health,No,TRAVIS,No,,,Individual
33602,TXS161,Blue Advantage HMO,No,HOWARD,No,,,Small Group
33602,TXS161,Blue Advantage HMO,No,LOVING,No,,,Small Group
33602,TXS161,Blue Advantage HMO,No,MARTIN,No,,,Small Group
33602,TXS161,Blue Advantage HMO,No,MIDLAND,No,,,Small Group
33602,TXS161,Blue Advantage HMO,No,PECOS,No,,,Small Group
33602,TXS161,Blue Advantage HMO,No,REEVES,No,,,Small Group
33602,TXS161,Blue Advantage HMO,No,TERRELL,No,,,Small Group
33602,TXS161,Blue Advantage HMO,No,UPTON,No,,,Small Group
33602,TXS161,Blue Advantage HMO,No,WARD,No,,,Small Group
33602,TXS161,Blue Advantage HMO,No,WINKLER,No,,,Small Group
33602,TXS171,Blue Advantage HMO,No,COKE,No,,,Small Group
33602,TXS171,Blue Advantage HMO,No,CONCHO,No,,,Small Group
33602,TXS171,Blue Advantage HMO,No,CROCKETT,No,,,Small Group
33602,TXS171,Blue Advantage HMO,No,IRION,No,,,Small Group
33602,TXS171,Blue Advantage HMO,No,KIMBLE,No,,,Small Group
33602,TXS171,Blue Advantage HMO,No,MCCULLOCH,No,,,Small Group
33602,TXS171,Blue Advantage HMO,No,MASON,No,,,Small Group
33602,TXS171,Blue Advantage HMO,No,MENARD,No,,,Small Group
33602,TXS171,Blue Advantage HMO,No,REAGAN,No,,,Small Group
33602,TXS171,Blue Advantage HMO,No,SCHLEICHER,No,,,Small Group
33602,TXS171,Blue Advantage HMO,No,STERLING,No,,,Small Group
33602,TXS171,Blue Advantage HMO,No,SUTTON,No,,,Small Group
33602,TXS171,Blue Advantage HMO,No,TOM GREEN,No,,,Small Group
33602,TXS181,Blue Advantage HMO,No,ATASCOSA,No,,,Small Group
33602,TXS181,Blue Advantage HMO,No,BANDERA,No,,,Small Group
33602,TXS181,Blue Advantage HMO,No,BEXAR,No,,,Small Group
33602,TXS181,Blue Advantage HMO,No,COMAL,No,,,Small Group
33602,TXS181,Blue Advantage HMO,No,DIMMIT,No,,,Small Group
33602,TXS181,Blue Advantage HMO,No,EDWARDS,No,,,Small Group
33602,TXS181,Blue Advantage HMO,No,FRIO,No,,,Small Group
33602,TXS181,Blue Advantage HMO,No,GILLESPIE,No,,,Small Group
33602,TXS181,Blue Advantage HMO,No,GONZALES,No,,,Small Group
33602,TXS181,Blue Advantage HMO,No,GUADALUPE,No,,,Small Group
33602,TXS181,Blue Advantage HMO,No,KENDALL,No,,,Small Group
33602,TXS181,Blue Advantage HMO,No,KERR,No,,,Small Group
33602,TXS181,Blue Advantage HMO,No,KINNEY,No,,,Small Group
33602,TXS181,Blue Advantage HMO,No,LA SALLE,No,,,Small Group
33602,TXS181,Blue Advantage HMO,No,MAVERICK,No,,,Small Group
33602,TXS181,Blue Advantage HMO,No,MEDINA,No,,,Small Group
33602,TXS181,Blue Advantage HMO,No,REAL,No,,,Small Group
33602,TXS181,Blue Advantage HMO,No,UVALDE,No,,,Small Group
33602,TXS181,Blue Advantage HMO,No,VAL VERDE,No,,,Small Group
33602,TXS181,Blue Advantage HMO,No,WILSON,No,,,Small Group
33602,TXS181,Blue Advantage HMO,No,ZAVALA,No,,,Small Group
33602,TXS191,Blue Advantage HMO,No,COOKE,No,,,Small Group
33602,TXS191,Blue Advantage HMO,No,FANNIN,No,,,Small Group
33602,TXS191,Blue Advantage HMO,No,GRAYSON,No,,,Small Group
33602,TXS201,Blue Advantage HMO,No,BOWIE,No,,,Small Group
33602,TXS201,Blue Advantage HMO,No,CAMP,No,,,Small Group
33602,TXS201,Blue Advantage HMO,No,CASS,No,,,Small Group
33602,TXS201,Blue Advantage HMO,No,DELTA,No,,,Small Group
33602,TXS201,Blue Advantage HMO,No,FRANKLIN,No,,,Small Group
33602,TXS201,Blue Advantage HMO,No,HOPKINS,No,,,Small Group
33602,TXS201,Blue Advantage HMO,No,LAMAR,No,,,Small Group
33602,TXS201,Blue Advantage HMO,No,MORRIS,No,,,Small Group
33602,TXS201,Blue Advantage HMO,No,RED RIVER,No,,,Small Group
33602,TXS201,Blue Advantage HMO,No,TITUS,No,,,Small Group
33602,TXS211,Blue Advantage HMO,No,ANDERSON,No,,,Small Group
33602,TXS211,Blue Advantage HMO,No,CHEROKEE,No,,,Small Group
33602,TXS211,Blue Advantage HMO,No,HENDERSON,No,,,Small Group
33602,TXS211,Blue Advantage HMO,No,RAINS,No,,,Small Group
33602,TXS211,Blue Advantage HMO,No,SMITH,No,,,Small Group
33602,TXS211,Blue Advantage HMO,No,VAN ZANDT,No,,,Small Group
33602,TXS211,Blue Advantage HMO,No,WOOD,No,,,Small Group
33602,TXS221,Blue Advantage HMO,No,CALHOUN,No,,,Small Group
33602,TXS221,Blue Advantage HMO,No,DE WITT,No,,,Small Group
33602,TXS221,Blue Advantage HMO,No,GOLIAD,No,,,Small Group
33602,TXS221,Blue Advantage HMO,No,JACKSON,No,,,Small Group
33602,TXS221,Blue Advantage HMO,No,KARNES,No,,,Small Group
33602,TXS221,Blue Advantage HMO,No,LAVACA,No,,,Small Group
33602,TXS221,Blue Advantage HMO,No,VICTORIA,No,,,Small Group
33602,TXS231,Blue Advantage HMO,No,BOSQUE,No,,,Small Group
33602,TXS231,Blue Advantage HMO,No,FALLS,No,,,Small Group
33602,TXS231,Blue Advantage HMO,No,FREESTONE,No,,,Small Group
33602,TXS231,Blue Advantage HMO,No,HILL,No,,,Small Group
33602,TXS231,Blue Advantage HMO,No,LIMESTONE,No,,,Small Group
33602,TXS231,Blue Advantage HMO,No,MCLENNAN,No,,,Small Group
33602,TXS241,Blue Advantage HMO,No,ARCHER,No,,,Small Group
33602,TXS241,Blue Advantage HMO,No,BAYLOR,No,,,Small Group
33602,TXS241,Blue Advantage HMO,No,CLAY,No,,,Small Group
33602,TXS241,Blue Advantage HMO,No,COTTLE,No,,,Small Group
33602,TXS241,Blue Advantage HMO,No,FOARD,No,,,Small Group
33602,TXS241,Blue Advantage HMO,No,HARDEMAN,No,,,Small Group
33602,TXS241,Blue Advantage HMO,No,JACK,No,,,Small Group
33602,TXS241,Blue Advantage HMO,No,KNOX,No,,,Small Group
33602,TXS241,Blue Advantage HMO,No,MONTAGUE,No,,,Small Group
33602,TXS241,Blue Advantage HMO,No,WICHITA,No,,,Small Group
33602,TXS241,Blue Advantage HMO,No,WILBARGER,No,,,Small Group
33602,TXS241,Blue Advantage HMO,No,YOUNG,No,,,Small Group
33602,TXS251,Blue Advantage HMO,No,DENTON,No,,,Small Group
33602,TXS251,Blue Advantage HMO,No,ERATH,No,,,Small Group
33602,TXS251,Blue Advantage HMO,No,HOOD,No,,,Small Group
33602,TXS251,Blue Advantage HMO,No,JOHNSON,No,,,Small Group
33602,TXS251,Blue Advantage HMO,No,PALO PINTO,No,,,Small Group
33602,TXS251,Blue Advantage HMO,No,PARKER,No,,,Small Group
66252,TXS009,Austin,No,HAYS,Yes,78666,66252_TX_service_area_partial_county,Individual
66252,TXS001,Tyler,No,ANDERSON,No,,,Individual
66252,TXS001,Tyler,No,CHEROKEE,No,,,Individual
66252,TXS001,Tyler,No,RAINS,No,,,Individual
66252,TXS001,Tyler,No,SMITH,No,,,Individual
66252,TXS001,Tyler,No,VAN ZANDT,No,,,Individual
66252,TXS001,Tyler,No,WOOD,No,,,Individual
66252,TXS002,Beaumont,No,HARDIN,No,,,Individual
66252,TXS002,Beaumont,No,JASPER,No,,,Individual
66252,TXS002,Beaumont,No,JEFFERSON,No,,,Individual
66252,TXS002,Beaumont,No,NEWTON,No,,,Individual
66252,TXS002,Beaumont,No,ORANGE,No,,,Individual
66252,TXS002,Beaumont,No,TYLER,No,,,Individual
66252,TXS003,Corpus Christi,No,ARANSAS,No,,,Individual
66252,TXS003,Corpus Christi,No,BEE,No,,,Individual
66252,TXS003,Corpus Christi,No,JIM WELLS,No,,,Individual
66252,TXS003,Corpus Christi,No,KLEBERG,No,,,Individual
66252,TXS003,Corpus Christi,No,LIVE OAK,No,,,Individual
66252,TXS003,Corpus Christi,No,NUECES,No,,,Individual
66252,TXS003,Corpus Christi,No,REFUGIO,No,,,Individual
66252,TXS003,Corpus Christi,No,SAN PATRICIO,No,,,Individual
66252,TXS006,Victoria,No,KARNES,No,,,Individual
66252,TXS007,Longview,No,GREGG,No,,,Individual
66252,TXS007,Longview,No,HARRISON,No,,,Individual
66252,TXS007,Longview,No,MARION,No,,,Individual
66252,TXS007,Longview,No,UPSHUR,No,,,Individual
66252,TXS009,Austin,No,CALDWELL,No,78666,,Individual
66252,TXS010,Brownsville,No,KENEDY,No,,,Individual
66252,TXS011,McAllen,No,BROOKS,No,,,Individual
66252,TXS012,San Antonio,No,COMAL,No,,,Individual
66252,TXS012,San Antonio,No,GUADALUPE,No,,,Individual
66252,TXS013,Texarkana,No,BOWIE,No,,,Individual
66252,TXS013,Texarkana,No,CASS,No,,,Individual
66252,TXS013,Texarkana,No,FRANKLIN,No,,,Individual
66252,TXS013,Texarkana,No,HOPKINS,No,,,Individual
66252,TXS013,Texarkana,No,MORRIS,No,,,Individual
66252,TXS013,Texarkana,No,RED RIVER,No,,,Individual
66252,TXS013,Texarkana,No,TITUS,No,,,Individual
33602,TXS251,Blue Advantage HMO,No,SOMERVELL,No,,,Small Group
33602,TXS251,Blue Advantage HMO,No,TARRANT,No,,,Small Group
33602,TXS251,Blue Advantage HMO,No,WISE,No,,,Small Group
33602,TXS261,Blue Advantage HMO,No,AUSTIN,No,,,Small Group
33602,TXS261,Blue Advantage HMO,No,BRAZORIA,No,,,Small Group
33602,TXS261,Blue Advantage HMO,No,COLORADO,No,,,Small Group
33602,TXS261,Blue Advantage HMO,No,FORT BEND,No,,,Small Group
33602,TXS261,Blue Advantage HMO,No,MATAGORDA,No,,,Small Group
33602,TXS261,Blue Advantage HMO,No,WALLER,No,,,Small Group
33602,TXS261,Blue Advantage HMO,No,WHARTON,No,,,Small Group
33602,TXS271,Blue Advantage HMO,No,CHAMBERS,No,,,Small Group
33602,TXS271,Blue Advantage HMO,No,LIBERTY,No,,,Small Group
33602,TXS271,Blue Advantage HMO,No,MONTGOMERY,No,,,Small Group
33602,TXS271,Blue Advantage HMO,No,WALKER,No,,,Small Group
20069,TXS001,Oscar Texas EPO Select Statewide,No,ATASCOSA,No,,,Individual
20069,TXS001,Oscar Texas EPO Select Statewide,No,BANDERA,No,,,Individual
20069,TXS001,Oscar Texas EPO Select Statewide,No,BASTROP,No,,,Individual
20069,TXS001,Oscar Texas EPO Select Statewide,No,BEXAR,No,,,Individual
20069,TXS001,Oscar Texas EPO Select Statewide,No,BLANCO,No,,,Individual
20069,TXS001,Oscar Texas EPO Select Statewide,No,BURNET,No,,,Individual
20069,TXS001,Oscar Texas EPO Select Statewide,No,CALDWELL,No,,,Individual
20069,TXS001,Oscar Texas EPO Select Statewide,No,CAMERON,No,,,Individual
20069,TXS001,Oscar Texas EPO Select Statewide,No,COLLIN,No,,,Individual
20069,TXS001,Oscar Texas EPO Select Statewide,No,COMAL,No,,,Individual
20069,TXS001,Oscar Texas EPO Select Statewide,No,COOKE,No,,,Individual
20069,TXS001,Oscar Texas EPO Select Statewide,No,DALLAS,No,,,Individual
20069,TXS001,Oscar Texas EPO Select Statewide,No,DENTON,No,,,Individual
20069,TXS001,Oscar Texas EPO Select Statewide,No,ELLIS,No,,,Individual
20069,TXS001,Oscar Texas EPO Select Statewide,No,EL PASO,No,,,Individual
20069,TXS001,Oscar Texas EPO Select Statewide,No,GALVESTON,No,,,Individual
20069,TXS001,Oscar Texas EPO Select Statewide,No,GONZALES,No,,,Individual
20069,TXS001,Oscar Texas EPO Select Statewide,No,GUADALUPE,No,,,Individual
20069,TXS001,Oscar Texas EPO Select Statewide,No,HARRIS,No,,,Individual
20069,TXS001,Oscar Texas EPO Select Statewide,No,HAYS,No,,,Individual
20069,TXS001,Oscar Texas EPO Select Statewide,No,HUDSPETH,No,,,Individual
20069,TXS001,Oscar Texas EPO Select Statewide,No,JACK,No,,,Individual
20069,TXS001,Oscar Texas EPO Select Statewide,No,KENDALL,No,,,Individual
